mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
5.314824978510539,0.1392735262384065,0.23226491610209146,0.07152257859643528,entropy,8,10,2,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9941348348156205,0.9949258059014157,0.9945031532299301,0.9945212646489887,0.00032316645067853096,61,0.9948815287167566,0.9947551329339275,0.9944292363899747,0.9946886326802197,0.00019054098425947663
3.844204584757487,0.3579272512221289,0.16950909296671549,0.04956650628702353,entropy,8,10,10,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9941348348156205,0.9949258059014157,0.9945031532299301,0.9945212646489887,0.00032316645067853096,61,0.9948815287167566,0.9947551329339275,0.9944292363899747,0.9946886326802197,0.00019054098425947663
2.1291398207346597,0.5906519534630359,0.14873409271240234,0.018574138421449046,entropy,8,10,20,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9941348348156205,0.9949258059014157,0.9945031532299301,0.9945212646489887,0.00032316645067853096,61,0.9948815287167566,0.9947551329339275,0.9944292363899747,0.9946886326802197,0.00019054098425947663
1.517917553583781,0.012743384149128472,0.21395341555277506,0.024335767080094148,gini,8,1,2,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9940048217447889,0.9947981068520019,0.9946469321162746,0.9944832869043552,0.00034390903048104476,64,0.9947748938983557,0.9946281255995395,0.9945714194298391,0.9946581463092447,8.573757283299222e-05
1.557535727818807,0.03217226300975191,0.23653276761372885,0.011438064412381817,gini,8,1,10,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9940260294431406,0.9947981068520019,0.9945826046154502,0.9944689136368643,0.00032528972755312965,65,0.9947642862474542,0.9946281255995395,0.9945500890543179,0.9946475003004371,8.851231049228607e-05
1.5029268264770508,0.042991338850793426,0.20037523905436197,0.01235719199116605,gini,8,10,20,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.9939422379591314,0.9947554683835756,0.9946485299447797,0.9944487454291623,0.00036080587608003465,66,0.9946683727873747,0.9945210736137463,0.9943801652892562,0.9945232038967924,0.00011766986040706774
1.558973789215088,0.017725843124262473,0.19224945704142252,0.007618925663958739,gini,8,10,2,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9939422379591314,0.9947554683835756,0.9946485299447797,0.9944487454291623,0.00036080587608003465,66,0.9946683727873747,0.9945210736137463,0.9943801652892562,0.9945232038967924,0.00011766986040706774
1.4623754819234211,0.015192938593843535,0.21347872416178384,0.00765539467746033,gini,8,10,10,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9939422379591314,0.9947554683835756,0.9946485299447797,0.9944487454291623,0.00036080587608003465,66,0.9946683727873747,0.9945210736137463,0.9943801652892562,0.9945232038967924,0.00011766986040706774
1.6497502326965332,0.03169112748912038,0.20720609029134116,0.011632693768666555,gini,8,1,20,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9939210374762707,0.9947771216610884,0.9946261781891074,0.9944414457754888,0.0003731081892738033,69,0.9947006450924988,0.9945752379328353,0.9945084825284439,0.9945947885179259,7.965877975915098e-05
1.6079137325286865,0.0243664859486629,0.20365174611409506,0.003962172656705407,gini,8,5,2,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9939833582248773,0.9947766762605266,0.9945413450466971,0.9944337931773669,0.0003326799561830373,70,0.9947106873973596,0.9945853762523982,0.9944757273270198,0.9945905969922593,9.599305793315202e-05
